task_name,input_file_name,city
Bhai Banno Ji Nagar,bhai_banno_ji_nagar.mp3,JALANDHAR
BHAI DITT SINGH NAGAR ,bhai_ditt_singh_nagar_.mp3,JALANDHAR
Bhai Gurdass Nagar ,bhai_gurdass_nagar_.mp3,JALANDHAR
Bank Encleve,bank_encleve.mp3,JALANDHAR
Bhai Samund Singh Nagar,bhai_samund_singh_nagar.mp3,JALANDHAR
Bhairon Bazar ,bhairon_bazar_.mp3,JALANDHAR
bhalwan Wali Gali,bhalwan_wali_gali.mp3,JALANDHAR
Bhargo Camp ,bhargo_camp_.mp3,JALANDHAR
BHARGAV CAMP ,bhargav_camp_.mp3,JALANDHAR
BHARGO CAMP NEW SURAJ GANJ ,bhargo_camp_new_suraj_ganj_.mp3,JALANDHAR
Bhargo Nagar ,bhargo_nagar_.mp3,JALANDHAR
BHARGO CAMP SURJIT NAGAR ,bhargo_camp_surjit_nagar_.mp3,JALANDHAR
Bhatra Mohalla,bhatra_mohalla.mp3,JALANDHAR
BHEEM NAGAR ,bheem_nagar_.mp3,JALANDHAR
Bhojowal Patti (Chugitte),bhojowal_patti_(chugitte).mp3,JALANDHAR
Bhuda Ji Enclave,bhuda_ji_enclave.mp3,JALANDHAR
Bhullar Colony,bhullar_colony.mp3,JALANDHAR
Bhupinder Nagar ,bhupinder_nagar_.mp3,JALANDHAR
Bikram pura ,bikram_pura_.mp3,JALANDHAR
Biliya Mandir ,biliya_mandir_.mp3,JALANDHAR
Binda Chowk ,binda_chowk_.mp3,JALANDHAR
Block,block.mp3,JALANDHAR
BMC Chowk,bmc_chowk.mp3,JALANDHAR
Ajeet Vihar,ajeet_vihar.mp3,JALANDHAR
Bohar Wala Mohalla ,bohar_wala_mohalla_.mp3,JALANDHAR
Bombay Nagar ,bombay_nagar_.mp3,JALANDHAR
Boonga Colony,boonga_colony.mp3,JALANDHAR
Boota Mandi ,boota_mandi_.mp3,JALANDHAR
Boota Pind ,boota_pind_.mp3,JALANDHAR
Borah Mohalla ,borah_mohalla_.mp3,JALANDHAR
Brahm Nagar,brahm_nagar.mp3,JALANDHAR
BRANDRATH ROAD ,brandrath_road_.mp3,JALANDHAR
BSF Camp,bsf_camp.mp3,JALANDHAR
Brij Nagar ,brij_nagar_.mp3,JALANDHAR
BT Colony ,bt_colony_.mp3,JALANDHAR
Bulton Park Cricket Stadium ,bulton_park_cricket_stadium_.mp3,JALANDHAR
Butti Enclave ,butti_enclave_.mp3,JALANDHAR
Canal Colony ,canal_colony_.mp3,JALANDHAR
Canal Road ,canal_road_.mp3,JALANDHAR
Canal Industrial Complex ,canal_industrial_complex_.mp3,JALANDHAR
CAP. H.S. DHAMI NAGAR,cap._h.s._dhami_nagar.mp3,JALANDHAR
CANNAUGHT CIRCUT PACCA BAGH ,cannaught_circut_pacca_bagh_.mp3,JALANDHAR
Central Town,central_town.mp3,JALANDHAR
CAROL BAGH,carol_bagh.mp3,JALANDHAR
Chack Hussiana ,chack_hussiana_.mp3,JALANDHAR
Chahar Bagh ,chahar_bagh_.mp3,JALANDHAR
Chadhian Mohalla ,chadhian_mohalla_.mp3,JALANDHAR
Chaian Mohalla ,chaian_mohalla_.mp3,JALANDHAR
Chajju Ram Gali ,chajju_ram_gali_.mp3,JALANDHAR
Chak Jinda,chak_jinda.mp3,JALANDHAR
Chakk Hussaina ,chakk_hussaina_.mp3,JALANDHAR
Chanakya Vihar ,chanakya_vihar_.mp3,JALANDHAR
Chanchal Nagar,chanchal_nagar.mp3,JALANDHAR
Chandan Nagar ,chandan_nagar_.mp3,JALANDHAR
Chandigarh Mohalla ,chandigarh_mohalla_.mp3,JALANDHAR
Channan Nagar ,channan_nagar_.mp3,JALANDHAR
Chapal Chowk ,chapal_chowk_.mp3,JALANDHAR
Chappli Chowk ,chappli_chowk_.mp3,JALANDHAR
Charanjit Pura ,charanjit_pura_.mp3,JALANDHAR
Charjian Mohalla ,charjian_mohalla_.mp3,JALANDHAR
Cheema Nagar,cheema_nagar.mp3,JALANDHAR
Cheema Nagar Ext.,cheema_nagar_ext..mp3,JALANDHAR
Chet Vihar ,chet_vihar_.mp3,JALANDHAR
Chintpurni Mohalla,chintpurni_mohalla.mp3,JALANDHAR
Chokan Kalan Pind ,chokan_kalan_pind_.mp3,JALANDHAR
Chota Ali Mohalla ,chota_ali_mohalla_.mp3,JALANDHAR
Chopra Colony ,chopra_colony_.mp3,JALANDHAR
Chiragpura Mohalla ,chiragpura_mohalla_.mp3,JALANDHAR
Chota Saipur Road ,chota_saipur_road_.mp3,JALANDHAR
Chotta Saipur ,chotta_saipur_.mp3,JALANDHAR
Chotte Ram Bagh,chotte_ram_bagh.mp3,JALANDHAR
CHOTTI BARADARI,chotti_baradari.mp3,JALANDHAR
Chotti Baradari Part,chotti_baradari_part.mp3,JALANDHAR
Chouhan Colony ,chouhan_colony_.mp3,JALANDHAR
Chowk Kade Shah ,chowk_kade_shah_.mp3,JALANDHAR
CHOWK KISHANPURA ,chowk_kishanpura_.mp3,JALANDHAR
CHOWK SUDAN ,chowk_sudan_.mp3,JALANDHAR
CHOWK SAIDAN GATE ,chowk_saidan_gate_.mp3,JALANDHAR
Chugitti,chugitti.mp3,JALANDHAR
Chune Wali Gali Boota Mandi ,chune_wali_gali_boota_mandi_.mp3,JALANDHAR
Chungi Mohalla ,chungi_mohalla_.mp3,JALANDHAR
Chungi No,chungi_no.mp3,JALANDHAR
CIRCULAR ROAD ,circular_road_.mp3,JALANDHAR
Civil Hospital ,civil_hospital_.mp3,JALANDHAR
COMPANY BAGH,company_bagh.mp3,JALANDHAR
COMPLEX ROAD ,complex_road_.mp3,JALANDHAR
COOL ROAD,cool_road.mp3,JALANDHAR
Arya Samaj Mandir ,arya_samaj_mandir_.mp3,JALANDHAR
BHAI JAITA JI Market,bhai_jaita_ji_market.mp3,JALANDHAR
Board Wali Gali ,board_wali_gali_.mp3,JALANDHAR
D.C Nagar,d.c_nagar.mp3,JALANDHAR
Dairy Kalu Ram,dairy_kalu_ram.mp3,JALANDHAR
DAIZY AVENUE,daizy_avenue.mp3,JALANDHAR
DAKOHA ROAD,dakoha_road.mp3,JALANDHAR
DAMORIA PULI ,damoria_puli_.mp3,JALANDHAR
DANISH MANDA,danish_manda.mp3,JALANDHAR
Dashmesh Avenue,dashmesh_avenue.mp3,JALANDHAR
Dashmesh Nagar,dashmesh_nagar.mp3,JALANDHAR
Daya Nand Chowk,daya_nand_chowk.mp3,JALANDHAR
Datar Nagar ,datar_nagar_.mp3,JALANDHAR
Deep Colony ,deep_colony_.mp3,JALANDHAR
Deen Dayal Upadhyay Nagar ,deen_dayal_upadhyay_nagar_.mp3,JALANDHAR
Defence Colony Ext.,defence_colony_ext..mp3,JALANDHAR
Deol Nagar ,deol_nagar_.mp3,JALANDHAR
Dera Preet Nagar Jhuggia ,dera_preet_nagar_jhuggia_.mp3,JALANDHAR
Dhaliwal Enclave ,dhaliwal_enclave_.mp3,JALANDHAR
Dhan Mohalla ,dhan_mohalla_.mp3,JALANDHAR
Dhankian Mohalla ,dhankian_mohalla_.mp3,JALANDHAR
Dhanowali,dhanowali.mp3,JALANDHAR
Dhilwan,dhilwan.mp3,JALANDHAR
Dhiman Nagar ,dhiman_nagar_.mp3,JALANDHAR
D.C.COLONEY,d.c.coloney.mp3,JALANDHAR
Dhonka Mohalla ,dhonka_mohalla_.mp3,JALANDHAR
DIAMOND AVENUE GARHA,diamond_avenue_garha.mp3,JALANDHAR
Dilbagh Nagar ,dilbagh_nagar_.mp3,JALANDHAR
Dilbagh nagar Ext. ,dilbagh_nagar_ext._.mp3,JALANDHAR
DOGRI ROAD ,dogri_road_.mp3,JALANDHAR
Dolatpuri ,dolatpuri_.mp3,JALANDHAR
Doordarshan Enclave ,doordarshan_enclave_.mp3,JALANDHAR
Doriya Mohalla ,doriya_mohalla_.mp3,JALANDHAR
Dr. Ambedkar Nagar ,dr._ambedkar_nagar_.mp3,JALANDHAR
Durga Colony ,durga_colony_.mp3,JALANDHAR
Durga Mandir Road ,durga_mandir_road_.mp3,JALANDHAR
Durga Vihar ,durga_vihar_.mp3,JALANDHAR
Dutta Street ,dutta_street_.mp3,JALANDHAR
Dyal Nagar ,dyal_nagar_.mp3,JALANDHAR
E.S.I Hospital ,e.s.i_hospital_.mp3,JALANDHAR
E.S.I Hospital Flats ,e.s.i_hospital_flats_.mp3,JALANDHAR
EKTA NAGAR BASHIRPURA,ekta_nagar_bashirpura.mp3,JALANDHAR
Ekta Nagar,ekta_nagar.mp3,JALANDHAR
Ekta Nagar PH,ekta_nagar_ph.mp3,JALANDHAR
Ekta Vihar,ekta_vihar.mp3,JALANDHAR
Engineer Enclave,engineer_enclave.mp3,JALANDHAR
F.C.I Colony ,f.c.i_colony_.mp3,JALANDHAR
Fateh Puri ,fateh_puri_.mp3,JALANDHAR
Fauji Gali,fauji_gali.mp3,JALANDHAR
Focal Point ,focal_point_.mp3,JALANDHAR
Fouji Wali Gali,fouji_wali_gali.mp3,JALANDHAR
Four Marla ,four_marla_.mp3,JALANDHAR
Friends Colony,friends_colony.mp3,JALANDHAR
G.GOBIND SGH AVENUE(. ACRE),g.gobind_sgh_avenue(._acre).mp3,JALANDHAR
G.P.O to Shastri Chowk ,g.p.o_to_shastri_chowk_.mp3,JALANDHAR
Dhobi Mohalla ,dhobi_mohalla_.mp3,JALANDHAR
Dada Colony,dada_colony.mp3,JALANDHAR
Dada Nagar,dada_nagar.mp3,JALANDHAR
G.T Road Market,g.t_road_market.mp3,JALANDHAR
G.T.B Enclave ,g.t.b_enclave_.mp3,JALANDHAR
G.T.B Nagar extention ,g.t.b_nagar_extention_.mp3,JALANDHAR
G.T.B. AVENUE ,g.t.b._avenue_.mp3,JALANDHAR
Gadaipur ,gadaipur_.mp3,JALANDHAR
G.T.ROAD ,g.t.road_.mp3,JALANDHAR
Gagan Vihar ,gagan_vihar_.mp3,JALANDHAR
Gain Giri Mandir ,gain_giri_mandir_.mp3,JALANDHAR
Gajji Gulla ,gajji_gulla_.mp3,JALANDHAR
GALI PAWAN KAUSHAL ,gali_pawan_kaushal_.mp3,JALANDHAR
Gali Mirasiya Wali ,gali_mirasiya_wali_.mp3,JALANDHAR
Gali Pawan Koshal ,gali_pawan_koshal_.mp3,JALANDHAR
Gali Ravi Karyana Store ,gali_ravi_karyana_store_.mp3,JALANDHAR
Gali Sharma Model School ,gali_sharma_model_school_.mp3,JALANDHAR
Gandhi Camp ,gandhi_camp_.mp3,JALANDHAR
Gandhi Nagar ,gandhi_nagar_.mp3,JALANDHAR
Garden Colony,garden_colony.mp3,JALANDHAR
Gali Somnath Aara Wala ,gali_somnath_aara_wala_.mp3,JALANDHAR
Garha,garha.mp3,JALANDHAR
Gautam Nagar ,gautam_nagar_.mp3,JALANDHAR
Geeta Colony ,geeta_colony_.mp3,JALANDHAR
Ghai Nagar ,ghai_nagar_.mp3,JALANDHAR
Gian Nagar,gian_nagar.mp3,JALANDHAR
Gill Colony,gill_colony.mp3,JALANDHAR
Gobind Garh,gobind_garh.mp3,JALANDHAR
Golden Aveune,golden_aveune.mp3,JALANDHAR
Ganga Appartments,ganga_appartments.mp3,JALANDHAR
Gobind Nagar ,gobind_nagar_.mp3,JALANDHAR
GARDEN COLONY. ,garden_colony._.mp3,JALANDHAR
Gopal Nagar ,gopal_nagar_.mp3,JALANDHAR
Gandhi Camp Lane  ,gandhi_camp_lane__.mp3,JALANDHAR
Green Avenue ,green_avenue_.mp3,JALANDHAR
Green Couty ,green_couty_.mp3,JALANDHAR
Green Enclave ,green_enclave_.mp3,JALANDHAR
Green Garden Avenue,green_garden_avenue.mp3,JALANDHAR
Green Model Town,green_model_town.mp3,JALANDHAR
Green Wood Avenue,green_wood_avenue.mp3,JALANDHAR
Green Woods Appartments ,green_woods_appartments_.mp3,JALANDHAR
GTB Nagar ,gtb_nagar_.mp3,JALANDHAR
Guard Colony,guard_colony.mp3,JALANDHAR
Gujja Peer Road ,gujja_peer_road_.mp3,JALANDHAR
Gujral Nagar ,gujral_nagar_.mp3,JALANDHAR
Gujrati Colony ,gujrati_colony_.mp3,JALANDHAR
Gujrati Mohalla ,gujrati_mohalla_.mp3,JALANDHAR
Gulab Devi Road ,gulab_devi_road_.mp3,JALANDHAR
Gulabia Mohalla ,gulabia_mohalla_.mp3,JALANDHAR
Gulmarg Avenue ,gulmarg_avenue_.mp3,JALANDHAR
Gulmarg Colony ,gulmarg_colony_.mp3,JALANDHAR
Gulmohar City ,gulmohar_city_.mp3,JALANDHAR
Gupta Colony ,gupta_colony_.mp3,JALANDHAR
Gurbachan Nagar,gurbachan_nagar.mp3,JALANDHAR
Gurditta Nagar ,gurditta_nagar_.mp3,JALANDHAR
Gurdev Nagar ,gurdev_nagar_.mp3,JALANDHAR
Gurjepal Nagar,gurjepal_nagar.mp3,JALANDHAR
Gurjeet Nagar,gurjeet_nagar.mp3,JALANDHAR
Gurmeet Nagar,gurmeet_nagar.mp3,JALANDHAR
Guru Amar Dass Nagar ,guru_amar_dass_nagar_.mp3,JALANDHAR
GURU AMAR DASS NAGAR EXT.,guru_amar_dass_nagar_ext..mp3,JALANDHAR
Guru Anged Dev Colony,guru_anged_dev_colony.mp3,JALANDHAR
Guru Arjan dev Nagar ,guru_arjan_dev_nagar_.mp3,JALANDHAR
Guru Arjun Dev Nagar ,guru_arjun_dev_nagar_.mp3,JALANDHAR
Guru Bazar ,guru_bazar_.mp3,JALANDHAR
Guru Diwan Nagar Garha,guru_diwan_nagar_garha.mp3,JALANDHAR
Guru Enclave ,guru_enclave_.mp3,JALANDHAR
GOLDEN VIEW COLONY ,golden_view_colony_.mp3,JALANDHAR
Guru Gobind Singh Nagar ,guru_gobind_singh_nagar_.mp3,JALANDHAR
GURU HARKRISHAN NAGAR,guru_harkrishan_nagar.mp3,JALANDHAR
Guru Nagar,guru_nagar.mp3,JALANDHAR
Guru Nanak Mission Chowk,guru_nanak_mission_chowk.mp3,JALANDHAR
Guru Nanak Nagar ,guru_nanak_nagar_.mp3,JALANDHAR
GURU NANAK PURA,guru_nanak_pura.mp3,JALANDHAR
Guru Nanak Pura East,guru_nanak_pura_east.mp3,JALANDHAR
Guru Gobind Singh Avenue,guru_gobind_singh_avenue.mp3,JALANDHAR
Guru Nanak Pura West,guru_nanak_pura_west.mp3,JALANDHAR
Guru Ram Dass Colony,guru_ram_dass_colony.mp3,JALANDHAR
Guru Ram Dass Nagar ,guru_ram_dass_nagar_.mp3,JALANDHAR
Guru Ravidass Nagar ,guru_ravidass_nagar_.mp3,JALANDHAR
Guru Sant Nagar ,guru_sant_nagar_.mp3,JALANDHAR
Hans Enclave ,hans_enclave_.mp3,JALANDHAR
Hamilton Tower ,hamilton_tower_.mp3,JALANDHAR
Happy Colony,happy_colony.mp3,JALANDHAR
Harbans Nagar ,harbans_nagar_.mp3,JALANDHAR
HARBANS NAGAR EXT ,harbans_nagar_ext_.mp3,JALANDHAR
Hardeep Nagar ,hardeep_nagar_.mp3,JALANDHAR
Hardev Nagar ,hardev_nagar_.mp3,JALANDHAR
Hardial Nagar ,hardial_nagar_.mp3,JALANDHAR
Hardyal Nagar,hardyal_nagar.mp3,JALANDHAR
Hargobind Nagar ,hargobind_nagar_.mp3,JALANDHAR
Hargobind Colony ,hargobind_colony_.mp3,JALANDHAR
Hargobind Pura,hargobind_pura.mp3,JALANDHAR
Harkrishan Nagar ,harkrishan_nagar_.mp3,JALANDHAR
Hari Singh Nagar ,hari_singh_nagar_.mp3,JALANDHAR
Harnamdasspura ,harnamdasspura_.mp3,JALANDHAR
Himachal Colony ,himachal_colony_.mp3,JALANDHAR
Hindsamachar Ground ,hindsamachar_ground_.mp3,JALANDHAR
Hoshiarpur Road ,hoshiarpur_road_.mp3,JALANDHAR
Housing Board Colony ,housing_board_colony_.mp3,JALANDHAR
Idgah Mohalla Garha,idgah_mohalla_garha.mp3,JALANDHAR
Inderparsth Mohalla ,inderparsth_mohalla_.mp3,JALANDHAR
Indian Oil Colony ,indian_oil_colony_.mp3,JALANDHAR
Indra Colony,indra_colony.mp3,JALANDHAR
Indra Park,indra_park.mp3,JALANDHAR
Industrial Area ,industrial_area_.mp3,JALANDHAR
Industrial Area Ext. ,industrial_area_ext._.mp3,JALANDHAR
INDUSTRIAL ESTATE ,industrial_estate_.mp3,JALANDHAR
Isharpuri Colony,isharpuri_colony.mp3,JALANDHAR
ISHER PURI,isher_puri.mp3,JALANDHAR
Isherpuri Colony,isherpuri_colony.mp3,JALANDHAR
Ishwar Nagar ,ishwar_nagar_.mp3,JALANDHAR
Islam Gunj ,islam_gunj_.mp3,JALANDHAR
Islamabad ,islamabad_.mp3,JALANDHAR
Issa Nagar ,issa_nagar_.mp3,JALANDHAR
J.M.C Colony ,j.m.c_colony_.mp3,JALANDHAR
J.P. Nagar Extension ,j.p._nagar_extension_.mp3,JALANDHAR
J.P.Nagar ,j.p.nagar_.mp3,JALANDHAR
Jagat Pura ,jagat_pura_.mp3,JALANDHAR
JAGDISH NAGAR ,jagdish_nagar_.mp3,JALANDHAR
Jagjit Colony,jagjit_colony.mp3,JALANDHAR
Jagwali Kathi Near Canal ,jagwali_kathi_near_canal_.mp3,JALANDHAR
Jail Road ,jail_road_.mp3,JALANDHAR
Jaimal Nagar ,jaimal_nagar_.mp3,JALANDHAR
Jain Colony ,jain_colony_.mp3,JALANDHAR
Jaina Nagar ,jaina_nagar_.mp3,JALANDHAR
JAINA NGR.B.SHEIKH ,jaina_ngr.b.sheikh_.mp3,JALANDHAR
Jairtha Mohalla ,jairtha_mohalla_.mp3,JALANDHAR
JALANDHAR Kanzo ,JALANDHAR_kanzo_.mp3,JALANDHAR
JALANDHAR Prime ,JALANDHAR_prime_.mp3,JALANDHAR
JALANDHAR Vihar ,JALANDHAR_vihar_.mp3,JALANDHAR
Janak Nagar ,janak_nagar_.mp3,JALANDHAR
Jangra Mohalla ,jangra_mohalla_.mp3,JALANDHAR
Janta Colony ,janta_colony_.mp3,JALANDHAR
JASBIR NAGAR ,jasbir_nagar_.mp3,JALANDHAR
Jaswant Nagar,jaswant_nagar.mp3,JALANDHAR
JASWANT NAGAR GARHA,jaswant_nagar_garha.mp3,JALANDHAR
Jatt Pura ,jatt_pura_.mp3,JALANDHAR
Jawala Nagar ,jawala_nagar_.mp3,JALANDHAR
Jhansi Mohalla,jhansi_mohalla.mp3,JALANDHAR
Jeet Nagar ,jeet_nagar_.mp3,JALANDHAR
Joginder Nagar,joginder_nagar.mp3,JALANDHAR
JOGINDER NAGAR ,joginder_nagar_.mp3,JALANDHAR
Johan Colony,johan_colony.mp3,JALANDHAR
Judge Colony ,judge_colony_.mp3,JALANDHAR
Jybal Gali ,jybal_gali_.mp3,JALANDHAR
Jyoti chowk to preet Hotel ,jyoti_chowk_to_preet_hotel_.mp3,JALANDHAR
Jyoti Nagar,jyoti_nagar.mp3,JALANDHAR
Kabir Avenue ,kabir_avenue_.mp3,JALANDHAR
Kabir Evenue Extension ,kabir_evenue_extension_.mp3,JALANDHAR
Kabir Mandir ,kabir_mandir_.mp3,JALANDHAR
Kabir Nagar ,kabir_nagar_.mp3,JALANDHAR
Kabir Vihar ,kabir_vihar_.mp3,JALANDHAR
Greater Kailash ,greater_kailash_.mp3,JALANDHAR
Kachari Colony ,kachari_colony_.mp3,JALANDHAR
Kahanpur Avadi ,kahanpur_avadi_.mp3,JALANDHAR
Kailash Nagar ,kailash_nagar_.mp3,JALANDHAR
KAKAR STREET (MAI HIRAN GATE) ,kakar_street_(mai_hiran_gate)_.mp3,JALANDHAR
Kala Mahal ,kala_mahal_.mp3,JALANDHAR
KALAN BAZAR ,kalan_bazar_.mp3,JALANDHAR
KALA SANGHIAN RD B.SHEIKH ,kala_sanghian_rd_b.sheikh_.mp3,JALANDHAR
Kalgidhar Evenue,kalgidhar_evenue.mp3,JALANDHAR
KALI MATA MANDIR ROAD ,kali_mata_mandir_road_.mp3,JALANDHAR
Kalia Colony,kalia_colony.mp3,JALANDHAR
Kalia Farm,kalia_farm.mp3,JALANDHAR
Kalo Vani Mohalla ,kalo_vani_mohalla_.mp3,JALANDHAR
Kalyani Mohalla ,kalyani_mohalla_.mp3,JALANDHAR
Kamal Park ,kamal_park_.mp3,JALANDHAR
Kamal Vihar ,kamal_vihar_.mp3,JALANDHAR
Kamaliya Mohalla ,kamaliya_mohalla_.mp3,JALANDHAR
Kanchia Bazar ,kanchia_bazar_.mp3,JALANDHAR
Kanshi Nagar ,kanshi_nagar_.mp3,JALANDHAR
Kanth Colony ,kanth_colony_.mp3,JALANDHAR
Kapoor Colony ,kapoor_colony_.mp3,JALANDHAR
KAPOOR NAGAR ,kapoor_nagar_.mp3,JALANDHAR
Kapurthla Road ,kapurthla_road_.mp3,JALANDHAR
Kartar Nagar ,kartar_nagar_.mp3,JALANDHAR
Katahara Mohalla ,katahara_mohalla_.mp3,JALANDHAR
Kathera Mohalla ,kathera_mohalla_.mp3,JALANDHAR
KATRA MOHALLA ,katra_mohalla_.mp3,JALANDHAR
Kattra Mohalla ,kattra_mohalla_.mp3,JALANDHAR
Kay Pee Nagar ,kay_pee_nagar_.mp3,JALANDHAR
Keshev Nagar,keshev_nagar.mp3,JALANDHAR
Kewal Vihar,kewal_vihar.mp3,JALANDHAR
Khateek Market Ramamandi,khateek_market_ramamandi.mp3,JALANDHAR
Khazuria Mohalla ,khazuria_mohalla_.mp3,JALANDHAR
Khera Colony ,khera_colony_.mp3,JALANDHAR
Khera Enclave ,khera_enclave_.mp3,JALANDHAR
KHINGRA NEAR G.T.B. NAGAR,khingra_near_g.t.b._nagar.mp3,JALANDHAR
Khingran Gate ,khingran_gate_.mp3,JALANDHAR
Khodian Mohalla ,khodian_mohalla_.mp3,JALANDHAR
Khurla Colony ,khurla_colony_.mp3,JALANDHAR
Khurla Kingra,khurla_kingra.mp3,JALANDHAR
KHOTI HATA RAILWAY RD. ,khoti_hata_railway_rd._.mp3,JALANDHAR
KHURLA KINGRA COL.WADALA RD ,khurla_kingra_col.wadala_rd_.mp3,JALANDHAR
KHURLA KINGRA ROAD. MODEL TOWN ,khurla_kingra_road._model_town_.mp3,JALANDHAR
Kila Mohalla ,kila_mohalla_.mp3,JALANDHAR
King Colony,king_colony.mp3,JALANDHAR
Kishanpura ( Gali) ,kishanpura_(_gali)_.mp3,JALANDHAR
Kishan pura ,kishan_pura_.mp3,JALANDHAR
KISHANPURA ROAD ,kishanpura_road_.mp3,JALANDHAR
Kohinoor Enclave,kohinoor_enclave.mp3,JALANDHAR
Kot Baba Deep Singh Nagar ,kot_baba_deep_singh_nagar_.mp3,JALANDHAR
Kot Bahadur Khan ,kot_bahadur_khan_.mp3,JALANDHAR
Kot Kishan Chand ,kot_kishan_chand_.mp3,JALANDHAR
Kot Bazar ,kot_bazar_.mp3,JALANDHAR
Kot Lakhpat Rai ,kot_lakhpat_rai_.mp3,JALANDHAR
Kot Mohalla ,kot_mohalla_.mp3,JALANDHAR
Kot Pakshian ,kot_pakshian_.mp3,JALANDHAR
KOT RAM DASS ,kot_ram_dass_.mp3,JALANDHAR
Guru Ravi dass Nagar ,guru_ravi_dass_nagar_.mp3,JALANDHAR
Kot Sadiq Colony ,kot_sadiq_colony_.mp3,JALANDHAR
Kotwali Bazar ,kotwali_bazar_.mp3,JALANDHAR
KRISHNA COLONY ,krishna_colony_.mp3,JALANDHAR
Krishan Nagar ,krishan_nagar_.mp3,JALANDHAR
KRISHNA GALI ,krishna_gali_.mp3,JALANDHAR
Krishna Nagar ,krishna_nagar_.mp3,JALANDHAR
Krishna Sweet Wali Gali,krishna_sweet_wali_gali.mp3,JALANDHAR
Kuki Dhab ,kuki_dhab_.mp3,JALANDHAR
Kunowali,kunowali.mp3,JALANDHAR
Kacha Kot ,kacha_kot_.mp3,JALANDHAR
Labour Colony,labour_colony.mp3,JALANDHAR
Ladhewali ,ladhewali_.mp3,JALANDHAR
Labour Court Gali Panj Peer ,labour_court_gali_panj_peer_.mp3,JALANDHAR
LADHEWALI HOSHIARPUR ROAD ,ladhewali_hoshiarpur_road_.mp3,JALANDHAR
LADOWALI ROAD,ladowali_road.mp3,JALANDHAR
Ladhewali Pind ,ladhewali_pind_.mp3,JALANDHAR
Lahora Mohalla ,lahora_mohalla_.mp3,JALANDHAR
Lahoria Mohalla ,lahoria_mohalla_.mp3,JALANDHAR
LAJPAT RAI NAGAR,lajpat_rai_nagar.mp3,JALANDHAR
LAJPAT NAGAR MARKET,lajpat_nagar_market.mp3,JALANDHAR
Lakshmipura ,lakshmipura_.mp3,JALANDHAR
Lal Nagar,lal_nagar.mp3,JALANDHAR
Lamba Pind ,lamba_pind_.mp3,JALANDHAR
Lamba pind Road ,lamba_pind_road_.mp3,JALANDHAR
Lathi Mar Mohalla ,lathi_mar_mohalla_.mp3,JALANDHAR
LATIF PURA,latif_pura.mp3,JALANDHAR
Lawan Mohalla ,lawan_mohalla_.mp3,JALANDHAR
Laxmi Vihar ,laxmi_vihar_.mp3,JALANDHAR
Lasuri Mohalla ,lasuri_mohalla_.mp3,JALANDHAR
Link Colony ,link_colony_.mp3,JALANDHAR
Link Nagar,link_nagar.mp3,JALANDHAR
Link Road Model Town,link_road_model_town.mp3,JALANDHAR
LINK ROAD,link_road.mp3,JALANDHAR
LOBOUR COLONY,lobour_colony.mp3,JALANDHAR
Lohara Nagar Colony,lohara_nagar_colony.mp3,JALANDHAR
Lohara Nangal,lohara_nangal.mp3,JALANDHAR
M.W.ABADI SANTOKH PURA ,m.w.abadi_santokh_pura_.mp3,JALANDHAR
Machi Mohalla ,machi_mohalla_.mp3,JALANDHAR
Madhuban Colony ,madhuban_colony_.mp3,JALANDHAR
Madrasi Mohalla ,madrasi_mohalla_.mp3,JALANDHAR
Maharaja Garden ,maharaja_garden_.mp3,JALANDHAR
Maharishi Valmiki Nagar ,maharishi_valmiki_nagar_.mp3,JALANDHAR
Mahasha Colony ,mahasha_colony_.mp3,JALANDHAR
Mai Hiran Gate ,mai_hiran_gate_.mp3,JALANDHAR
MAHASHA NAGAR ,mahasha_nagar_.mp3,JALANDHAR
Main Bazar ,main_bazar_.mp3,JALANDHAR
Main Adda Basti Danishmandan ,main_adda_basti_danishmandan_.mp3,JALANDHAR
Main Bazar Basti Danishmandan ,main_bazar_basti_danishmandan_.mp3,JALANDHAR
Main Bazar Bhargo ,main_bazar_bhargo_.mp3,JALANDHAR
Main Road Abadpura ,main_road_abadpura_.mp3,JALANDHAR
Major Bahudur Singh Marg,major_bahudur_singh_marg.mp3,JALANDHAR
Major Colony ,major_colony_.mp3,JALANDHAR
Makhan Ram wali Gali,makhan_ram_wali_gali.mp3,JALANDHAR
Makhdoom Pura ,makhdoom_pura_.mp3,JALANDHAR
Malik Nagar ,malik_nagar_.mp3,JALANDHAR
Malka Mohalla ,malka_mohalla_.mp3,JALANDHAR
MALKAN CHOWK ,malkan_chowk_.mp3,JALANDHAR
Golden Colony,golden_colony.mp3,JALANDHAR
Kullian Mohalla ,kullian_mohalla_.mp3,JALANDHAR
Kot Sadiq ,kot_sadiq_.mp3,JALANDHAR
Malora Mohalla ,malora_mohalla_.mp3,JALANDHAR
Mandi Road,mandi_road.mp3,JALANDHAR
MANGU BASTI ,mangu_basti_.mp3,JALANDHAR
Manjit Nagar ,manjit_nagar_.mp3,JALANDHAR
Mann Singh Nagar ,mann_singh_nagar_.mp3,JALANDHAR
Mann Nagar ,mann_nagar_.mp3,JALANDHAR
MAQSUDAN CHOWK,maqsudan_chowk.mp3,JALANDHAR
Maqsudan Road ,maqsudan_road_.mp3,JALANDHAR
Market Opposite Bus Stand,market_opposite_bus_stand.mp3,JALANDHAR
Maqsudan Byepass ,maqsudan_byepass_.mp3,JALANDHAR
